"","train.code","day.week","departure.from","departure.time","departure.schedule","arrival.to","arrival.time","arrival.schedule","id"
"788","1Y25","Friday","LEEDS","11:05:24","11:05:00","WKFLDKG","11:21:30","11:22:00",194
"789","1Y25","Friday","WKFLDKG","11:23:26","11:24:00","BNSLY","11:36:01","11:36:00",194
"790","1Y25","Friday","BNSLY","11:40:14","11:40:00","MEADWHL","11:54:12","11:52:00",194
"791","1Y25","Friday","MEADWHL","11:56:44","11:56:00","SHEFFLD","12:01:15","12:00:00",194
"792","1Y13","Saturday","LEEDS","08:05:31","08:05:00","WKFLDKG","08:20:45","08:22:00",195
"793","1Y13","Saturday","WKFLDKG","08:23:18","08:24:00","BNSLY","08:36:23","08:36:00",195
"794","1Y13","Saturday","BNSLY","08:40:15","08:40:00","MEADWHL","08:52:06","08:52:00",195
"795","1Y13","Saturday","MEADWHL","08:55:20","08:56:00","SHEFFLD","08:59:47","09:00:00",195
"796","1Y29","Sunday","LEEDS","12:05:20","12:05:00","WKFLDKG","12:20:46","12:22:00",196
"797","1Y29","Sunday","WKFLDKG","12:22:38","12:24:00","BNSLY","12:35:44","12:36:00",196
"798","1Y29","Sunday","BNSLY","12:41:18","12:40:00","MEADWHL","12:53:45","12:52:00",196
"799","1Y29","Sunday","MEADWHL","12:56:06","12:56:00","SHEFFLD","13:00:44","13:00:00",196
"800","1Y49","Sunday","LEEDS","17:05:26","17:05:00","WKFLDKG","17:20:40","17:22:00",197
"801","1Y49","Sunday","WKFLDKG","17:22:57","17:24:00","BNSLY","17:36:14","17:36:00",197
"802","1Y49","Sunday","BNSLY","17:41:09","17:40:00","MEADWHL","17:53:43","17:52:00",197
"803","1Y49","Sunday","MEADWHL","17:58:04","17:56:00","SHEFFLD","18:03:37","18:00:00",197
"804","1Y17","Monday","LEEDS","09:05:16","09:05:00","WKFLDKG","09:22:34","09:22:00",198
"805","1Y17","Monday","WKFLDKG","09:24:11","09:24:00","BNSLY","09:37:29","09:36:00",198
"806","1Y17","Monday","BNSLY","09:40:10","09:40:00","MEADWHL","09:52:31","09:52:00",198
"807","1Y17","Monday","MEADWHL","09:54:59","09:56:00","SHEFFLD","09:59:15","10:00:00",198
"808","1Y25","Monday","LEEDS","11:05:22","11:05:00","WKFLDKG","11:25:26","11:22:00",199
"809","1Y25","Monday","WKFLDKG","11:27:07","11:24:00","BNSLY","11:39:28","11:36:00",199
"810","1Y25","Monday","BNSLY","11:41:42","11:40:00","MEADWHL","11:53:41","11:52:00",199
"811","1Y25","Monday","MEADWHL","11:59:39","11:56:00","SHEFFLD","12:06:13","12:00:00",199
"812","1Y37","Monday","LEEDS","14:06:04","14:05:00","WKFLDKG","14:20:44","14:22:00",200
"813","1Y37","Monday","WKFLDKG","14:23:12","14:24:00","BNSLY","14:34:57","14:36:00",200
"814","1Y37","Monday","BNSLY","14:39:48","14:40:00","MEADWHL","14:51:21","14:52:00",200
"815","1Y37","Monday","MEADWHL","14:56:31","14:56:00","SHEFFLD","15:01:53","15:00:00",200
"816","1Y53","Monday","LEEDS","18:05:19","18:05:00","WKFLDKG","18:22:14","18:22:00",201
"817","1Y53","Monday","WKFLDKG","18:24:08","18:24:00","BNSLY","18:36:55","18:36:00",201
"818","1Y53","Monday","BNSLY","18:40:17","18:40:00","MEADWHL","18:52:11","18:52:00",201
"819","1Y53","Monday","MEADWHL","18:56:01","18:56:00","SHEFFLD","19:01:29","19:00:00",201
"820","1Y49","Wednesday","LEEDS","17:05:23","17:05:00","NORMNTN","17:16:06","17:16:00",202
"821","1Y49","Wednesday","NORMNTN","17:18:47","17:19:00","WKFLDKG","17:21:45","17:22:00",202
"822","1Y49","Wednesday","WKFLDKG","17:23:45","17:24:00","BNSLY","17:36:07","17:36:00",202
"823","1Y49","Wednesday","BNSLY","17:41:35","17:40:00","MEADWHL","17:53:40","17:52:00",202
"824","1Y49","Wednesday","MEADWHL","17:56:17","17:56:00","SHEFFLD","18:00:37","18:00:00",202
"825","1Y45","Thursday","LEEDS","16:05:22","16:05:00","WKFLDKG","16:20:29","16:22:00",203
"826","1Y45","Thursday","WKFLDKG","16:23:20","16:24:00","BNSLY","16:35:54","16:36:00",203
"827","1Y45","Thursday","BNSLY","16:40:28","16:40:00","MEADWHL","16:54:25","16:52:00",203
"828","1Y45","Thursday","MEADWHL","16:59:17","16:56:00","SHEFFLD","17:04:30","17:00:00",203
"829","1Y05","Friday","LEEDS","06:05:21","06:05:00","WKFLDKG","06:20:41","06:22:00",204
"830","1Y05","Friday","WKFLDKG","06:23:02","06:24:00","BNSLY","06:35:36","06:36:00",204
"831","1Y05","Friday","BNSLY","06:38:29","06:40:00","MEADWHL","06:50:58","06:52:00",204
"832","1Y05","Friday","MEADWHL","06:54:56","06:56:00","SHEFFLD","06:59:05","07:00:00",204
"833","1Y49","Friday","LEEDS","17:05:14","17:05:00","NORMNTN","17:18:21","17:16:00",205
"834","1Y49","Friday","NORMNTN","17:21:22","17:19:00","WKFLDKG","17:24:26","17:22:00",205
"835","1Y49","Friday","WKFLDKG","17:26:31","17:24:00","BNSLY","17:39:20","17:36:00",205
"836","1Y49","Friday","BNSLY","17:42:17","17:40:00","MEADWHL","17:54:44","17:52:00",205
"837","1Y49","Friday","MEADWHL","17:59:17","17:56:00","SHEFFLD","18:03:15","18:00:00",205
"838","1Y09","Saturday","LEEDS","07:05:27","07:05:00","WKFLDKG","07:22:31","07:22:00",206
"839","1Y09","Saturday","WKFLDKG","07:25:32","07:24:00","BNSLY","07:37:58","07:36:00",206
"840","1Y09","Saturday","BNSLY","07:42:09","07:40:00","MEADWHL","07:54:20","07:52:00",206
"841","1Y09","Saturday","MEADWHL","07:56:32","07:56:00","SHEFFLD","08:01:21","08:00:00",206
"842","1Y33","Saturday","LEEDS","13:05:23","13:05:00","WKFLDKG","13:20:38","13:22:00",207
"843","1Y33","Saturday","WKFLDKG","13:23:12","13:24:00","BNSLY","13:36:03","13:36:00",207
"844","1Y33","Saturday","BNSLY","13:40:09","13:40:00","MEADWHL","13:52:48","13:52:00",207
"845","1Y33","Saturday","MEADWHL","13:55:54","13:56:00","SHEFFLD","14:00:21","14:00:00",207
"846","1Y37","Saturday","LEEDS","14:05:47","14:05:00","WKFLDKG","14:20:16","14:22:00",208
"847","1Y37","Saturday","WKFLDKG","14:23:13","14:24:00","BNSLY","14:36:23","14:36:00",208
"848","1Y37","Saturday","BNSLY","14:40:22","14:40:00","MEADWHL","14:52:28","14:52:00",208
"849","1Y37","Saturday","MEADWHL","14:55:16","14:56:00","SHEFFLD","14:59:34","15:00:00",208
"850","1Y41","Saturday","LEEDS","15:05:16","15:05:00","WKFLDKG","15:20:53","15:22:00",209
"851","1Y41","Saturday","WKFLDKG","15:23:19","15:24:00","BNSLY","15:36:22","15:36:00",209
"852","1Y41","Saturday","BNSLY","15:40:16","15:40:00","MEADWHL","15:52:39","15:52:00",209
"853","1Y41","Saturday","MEADWHL","15:56:23","15:56:00","SHEFFLD","16:03:00","16:00:00",209
"854","1Y45","Saturday","LEEDS","16:05:37","16:05:00","WKFLDKG","16:20:50","16:22:00",210
"855","1Y45","Saturday","WKFLDKG","16:23:33","16:24:00","BNSLY","16:35:50","16:36:00",210
"856","1Y45","Saturday","BNSLY","16:40:09","16:40:00","MEADWHL","16:52:19","16:52:00",210
"857","1Y45","Saturday","MEADWHL","16:55:10","16:56:00","SHEFFLD","16:59:08","17:00:00",210
"858","1Y33","Sunday","LEEDS","13:05:21","13:05:00","WKFLDKG","13:20:39","13:22:00",211
"859","1Y33","Sunday","WKFLDKG","13:22:30","13:24:00","BNSLY","13:35:14","13:36:00",211
"860","1Y33","Sunday","BNSLY","13:41:21","13:40:00","MEADWHL","13:53:18","13:52:00",211
"861","1Y33","Sunday","MEADWHL","13:56:21","13:56:00","SHEFFLD","14:00:36","14:00:00",211
"862","1Y45","Sunday","LEEDS","16:04:33","16:05:00","WKFLDKG","16:20:17","16:22:00",212
"863","1Y45","Sunday","WKFLDKG","16:22:16","16:24:00","BNSLY","16:35:56","16:36:00",212
"864","1Y45","Sunday","BNSLY","16:42:17","16:40:00","MEADWHL","16:55:06","16:52:00",212
"865","1Y45","Sunday","MEADWHL","16:57:55","16:56:00","SHEFFLD","17:02:24","17:00:00",212
"866","1Y05","Monday","LEEDS","06:05:22","06:05:00","WKFLDKG","06:20:10","06:22:00",213
"867","1Y05","Monday","WKFLDKG","06:21:50","06:24:00","BNSLY","06:34:23","06:36:00",213
"868","1Y05","Monday","BNSLY","06:38:36","06:40:00","MEADWHL","06:50:43","06:52:00",213
"869","1Y05","Monday","MEADWHL","06:53:31","06:56:00","SHEFFLD","06:57:33","07:00:00",213
"870","1Y25","Monday","LEEDS","11:05:26","11:05:00","WKFLDKG","11:23:43","11:22:00",214
"871","1Y25","Monday","WKFLDKG","11:25:43","11:24:00","BNSLY","11:38:30","11:36:00",214
"872","1Y25","Monday","BNSLY","11:41:45","11:40:00","MEADWHL","11:54:14","11:52:00",214
"873","1Y25","Monday","MEADWHL","11:57:12","11:56:00","SHEFFLD","12:01:03","12:00:00",214
"874","1Y33","Monday","LEEDS","13:06:17","13:05:00","WKFLDKG","13:23:04","13:22:00",215
"875","1Y33","Monday","WKFLDKG","13:24:51","13:24:00","BNSLY","13:37:08","13:36:00",215
"876","1Y33","Monday","BNSLY","13:40:11","13:40:00","MEADWHL","13:54:08","13:52:00",215
"877","1Y33","Monday","MEADWHL","13:56:53","13:56:00","SHEFFLD","14:02:08","14:00:00",215
"878","1Y53","Monday","LEEDS","18:05:22","18:05:00","WKFLDKG","18:22:40","18:22:00",216
"879","1Y53","Monday","WKFLDKG","18:24:27","18:24:00","BNSLY","18:37:05","18:36:00",216
"880","1Y53","Monday","BNSLY","18:40:36","18:40:00","MEADWHL","18:52:43","18:52:00",216
"881","1Y53","Monday","MEADWHL","18:55:15","18:56:00","SHEFFLD","19:00:53","19:00:00",216
"882","1Y05","Tuesday","LEEDS","06:05:10","06:05:00","WKFLDKG","06:21:23","06:22:00",217
"883","1Y05","Tuesday","WKFLDKG","06:23:16","06:24:00","BNSLY","06:37:40","06:36:00",217
"884","1Y05","Tuesday","BNSLY","06:40:21","06:40:00","MEADWHL","06:52:57","06:52:00",217
"885","1Y05","Tuesday","MEADWHL","06:55:23","06:56:00","SHEFFLD","06:59:59","07:00:00",217
"886","1Y09","Tuesday","LEEDS","07:05:22","07:05:00","WKFLDKG","07:23:32","07:22:00",218
"887","1Y09","Tuesday","WKFLDKG","07:25:55","07:24:00","BNSLY","07:39:28","07:36:00",218
"888","1Y09","Tuesday","BNSLY","07:42:42","07:40:00","MEADWHL","07:55:37","07:52:00",218
"889","1Y09","Tuesday","MEADWHL","07:59:49","07:56:00","SHEFFLD","08:05:02","08:00:00",218
"890","1Y13","Tuesday","LEEDS","08:06:06","08:05:00","WKFLDKG","08:22:38","08:22:00",219
"891","1Y13","Tuesday","WKFLDKG","08:24:21","08:24:00","BNSLY","08:37:42","08:36:00",219
"892","1Y13","Tuesday","BNSLY","08:40:48","08:40:00","MEADWHL","08:53:49","08:52:00",219
"893","1Y13","Tuesday","MEADWHL","08:55:59","08:56:00","SHEFFLD","09:00:18","09:00:00",219
"894","1Y17","Tuesday","LEEDS","09:05:13","09:05:00","WKFLDKG","09:22:08","09:22:00",220
"895","1Y17","Tuesday","WKFLDKG","09:23:57","09:24:00","BNSLY","09:36:44","09:36:00",220
"896","1Y17","Tuesday","BNSLY","09:40:32","09:40:00","MEADWHL","09:53:13","09:52:00",220
"897","1Y17","Tuesday","MEADWHL","09:59:20","09:56:00","SHEFFLD","10:04:34","10:00:00",220
"898","1Y17","Wednesday","LEEDS","09:05:11","09:05:00","WKFLDKG","09:20:44","09:22:00",221
"899","1Y17","Wednesday","WKFLDKG","09:23:09","09:24:00","BNSLY","09:35:51","09:36:00",221
"900","1Y17","Wednesday","BNSLY","09:40:05","09:40:00","MEADWHL","09:51:57","09:52:00",221
"901","1Y17","Wednesday","MEADWHL","09:54:55","09:56:00","SHEFFLD","09:59:47","10:00:00",221
"902","1Y13","Thursday","LEEDS","08:08:49","08:05:00","WKFLDKG","08:24:08","08:22:00",222
"903","1Y13","Thursday","WKFLDKG","08:26:05","08:24:00","BNSLY","08:39:21","08:36:00",222
"904","1Y13","Thursday","BNSLY","08:41:52","08:40:00","MEADWHL","08:54:27","08:52:00",222
"905","1Y13","Thursday","MEADWHL","08:56:55","08:56:00","SHEFFLD","09:01:47","09:00:00",222
"906","1Y21","Thursday","LEEDS","10:05:19","10:05:00","WKFLDKG","10:22:00","10:22:00",223
"907","1Y21","Thursday","WKFLDKG","10:23:48","10:24:00","BNSLY","10:37:44","10:36:00",223
"908","1Y21","Thursday","BNSLY","10:40:12","10:40:00","MEADWHL","10:53:18","10:52:00",223
"909","1Y21","Thursday","MEADWHL","10:56:23","10:56:00","SHEFFLD","11:04:29","11:00:00",223
"910","1Y29","Thursday","LEEDS","12:05:27","12:05:00","WKFLDKG","12:21:34","12:22:00",224
"911","1Y29","Thursday","WKFLDKG","12:23:32","12:24:00","BNSLY","12:35:56","12:36:00",224
"912","1Y29","Thursday","BNSLY","12:40:16","12:40:00","MEADWHL","12:52:27","12:52:00",224
"913","1Y29","Thursday","MEADWHL","12:55:32","12:56:00","SHEFFLD","12:59:51","13:00:00",224
"914","1Y33","Thursday","LEEDS","13:06:25","13:05:00","WKFLDKG","13:22:09","13:22:00",225
"915","1Y33","Thursday","WKFLDKG","13:23:56","13:24:00","BNSLY","13:36:22","13:36:00",225
"916","1Y33","Thursday","BNSLY","13:40:17","13:40:00","MEADWHL","13:52:12","13:52:00",225
"917","1Y33","Thursday","MEADWHL","13:55:21","13:56:00","SHEFFLD","14:00:24","14:00:00",225
"918","1Y37","Thursday","LEEDS","14:05:58","14:05:00","WKFLDKG","14:20:54","14:22:00",226
"919","1Y37","Thursday","WKFLDKG","14:23:12","14:24:00","BNSLY","14:36:27","14:36:00",226
"920","1Y37","Thursday","BNSLY","14:41:00","14:40:00","MEADWHL","14:53:12","14:52:00",226
"921","1Y37","Thursday","MEADWHL","14:56:24","14:56:00","SHEFFLD","15:02:40","15:00:00",226
"922","1Y53","Thursday","LEEDS","18:05:21","18:05:00","WKFLDKG","18:22:40","18:22:00",227
"923","1Y53","Thursday","WKFLDKG","18:24:40","18:24:00","BNSLY","18:37:28","18:36:00",227
"924","1Y53","Thursday","BNSLY","18:40:09","18:40:00","MEADWHL","18:52:16","18:52:00",227
"925","1Y53","Thursday","MEADWHL","18:54:46","18:56:00","SHEFFLD","19:00:26","19:00:00",227
"926","1Y57","Thursday","LEEDS","19:05:41","19:05:00","WKFLDKG","19:23:08","19:22:00",228
"927","1Y57","Thursday","WKFLDKG","19:24:55","19:24:00","BNSLY","19:37:47","19:36:00",228
"928","1Y57","Thursday","BNSLY","19:41:14","19:40:00","MEADWHL","19:53:17","19:52:00",228
"929","1Y57","Thursday","MEADWHL","19:57:08","19:56:00","SHEFFLD","20:04:25","20:00:00",228
"930","1Y09","Friday","LEEDS","07:05:54","07:05:00","WKFLDKG","07:23:32","07:22:00",229
"931","1Y09","Friday","WKFLDKG","07:25:26","07:24:00","BNSLY","07:37:49","07:36:00",229
"932","1Y09","Friday","BNSLY","07:42:28","07:40:00","MEADWHL","07:54:30","07:52:00",229
"933","1Y09","Friday","MEADWHL","07:57:13","07:56:00","SHEFFLD","08:02:24","08:00:00",229
"934","1Y13","Friday","LEEDS","08:09:30","08:05:00","WKFLDKG","08:24:09","08:22:00",230
"935","1Y13","Friday","WKFLDKG","08:25:55","08:24:00","BNSLY","08:38:38","08:36:00",230
"936","1Y13","Friday","BNSLY","08:41:08","08:40:00","MEADWHL","08:53:36","08:52:00",230
"937","1Y13","Friday","MEADWHL","08:55:59","08:56:00","SHEFFLD","09:01:36","09:00:00",230
"938","1Y37","Friday","LEEDS","14:06:09","14:05:00","WKFLDKG","14:22:36","14:22:00",231
"939","1Y37","Friday","WKFLDKG","14:30:28","14:24:00","BNSLY","14:43:03","14:36:00",231
"940","1Y37","Friday","BNSLY","14:45:20","14:40:00","SHEFFLD","15:26:55","15:00:00",231
"941","1Y09","Saturday","LEEDS","07:05:15","07:05:00","WKFLDKG","07:21:55","07:22:00",232
"942","1Y09","Saturday","WKFLDKG","07:24:54","07:24:00","BNSLY","07:37:49","07:36:00",232
"943","1Y09","Saturday","BNSLY","07:41:47","07:40:00","MEADWHL","07:54:09","07:52:00",232
"944","1Y09","Saturday","MEADWHL","07:59:29","07:56:00","SHEFFLD","08:04:51","08:00:00",232
"945","1Y49","Saturday","LEEDS","17:05:24","17:05:00","NORMNTN","17:17:03","17:16:00",233
"946","1Y49","Saturday","NORMNTN","17:19:38","17:19:00","WKFLDKG","17:22:45","17:22:00",233
"947","1Y49","Saturday","WKFLDKG","17:24:46","17:24:00","BNSLY","17:37:38","17:36:00",233
"948","1Y49","Saturday","BNSLY","17:40:23","17:40:00","MEADWHL","17:52:52","17:52:00",233
"949","1Y49","Saturday","MEADWHL","17:56:40","17:56:00","SHEFFLD","18:02:13","18:00:00",233
"950","1Y05","Tuesday","LEEDS","06:05:32","06:05:00","WKFLDKG","06:21:00","06:22:00",234
"951","1Y05","Tuesday","WKFLDKG","06:22:56","06:24:00","BNSLY","06:36:10","06:36:00",234
"952","1Y05","Tuesday","BNSLY","06:38:52","06:40:00","MEADWHL","06:51:37","06:52:00",234
"953","1Y05","Tuesday","MEADWHL","06:54:16","06:56:00","SHEFFLD","06:58:49","07:00:00",234
"954","1Y17","Tuesday","LEEDS","09:05:12","09:05:00","WKFLDKG","09:22:52","09:22:00",235
"955","1Y17","Tuesday","WKFLDKG","09:24:21","09:24:00","BNSLY","09:37:44","09:36:00",235
"956","1Y17","Tuesday","BNSLY","09:40:17","09:40:00","MEADWHL","09:59:35","09:52:00",235
"957","1Y17","Tuesday","MEADWHL","10:03:05","09:56:00","SHEFFLD","10:08:51","10:00:00",235
"958","1Y29","Tuesday","LEEDS","12:05:33","12:05:00","WKFLDKG","12:20:06","12:22:00",236
"959","1Y29","Tuesday","WKFLDKG","12:23:22","12:24:00","BNSLY","12:35:43","12:36:00",236
"960","1Y29","Tuesday","BNSLY","12:40:05","12:40:00","MEADWHL","12:51:49","12:52:00",236
"961","1Y29","Tuesday","MEADWHL","12:54:09","12:56:00","SHEFFLD","12:59:05","13:00:00",236
"962","1Y13","Wednesday","LEEDS","08:04:30","08:05:00","WKFLDKG","08:22:19","08:22:00",237
"963","1Y13","Wednesday","WKFLDKG","08:24:08","08:24:00","BNSLY","08:37:29","08:36:00",237
"964","1Y13","Wednesday","BNSLY","08:41:14","08:40:00","MEADWHL","08:54:03","08:52:00",237
"965","1Y13","Wednesday","MEADWHL","08:57:31","08:56:00","SHEFFLD","09:02:24","09:00:00",237
"966","1Y49","Wednesday","LEEDS","17:05:18","17:05:00","NORMNTN","17:17:10","17:16:00",238
"967","1Y49","Wednesday","NORMNTN","17:19:32","17:19:00","WKFLDKG","17:22:33","17:22:00",238
"968","1Y49","Wednesday","WKFLDKG","17:24:35","17:24:00","BNSLY","17:37:10","17:36:00",238
"969","1Y49","Wednesday","BNSLY","17:40:26","17:40:00","MEADWHL","17:52:39","17:52:00",238
"970","1Y49","Wednesday","MEADWHL","17:55:48","17:56:00","SHEFFLD","18:01:05","18:00:00",238
"971","1Y53","Wednesday","LEEDS","18:05:15","18:05:00","WKFLDKG","18:21:43","18:22:00",239
"972","1Y53","Wednesday","WKFLDKG","18:23:38","18:24:00","BNSLY","18:36:26","18:36:00",239
"973","1Y53","Wednesday","BNSLY","18:40:15","18:40:00","MEADWHL","18:56:07","18:52:00",239
"974","1Y53","Wednesday","MEADWHL","18:58:57","18:56:00","SHEFFLD","19:05:19","19:00:00",239
"975","1Y09","Thursday","LEEDS","07:06:56","07:05:00","WKFLDKG","07:22:57","07:22:00",240
"976","1Y09","Thursday","WKFLDKG","07:25:25","07:24:00","BNSLY","07:38:42","07:36:00",240
"977","1Y09","Thursday","BNSLY","07:42:14","07:40:00","MEADWHL","07:54:52","07:52:00",240
"978","1Y09","Thursday","MEADWHL","07:57:06","07:56:00","SHEFFLD","08:01:19","08:00:00",240
"979","1Y25","Thursday","LEEDS","11:05:36","11:05:00","WKFLDKG","11:21:25","11:22:00",241
"980","1Y25","Thursday","WKFLDKG","11:24:05","11:24:00","BNSLY","11:37:10","11:36:00",241
"981","1Y25","Thursday","BNSLY","11:40:32","11:40:00","MEADWHL","11:53:01","11:52:00",241
"982","1Y25","Thursday","MEADWHL","11:55:37","11:56:00","SHEFFLD","12:01:37","12:00:00",241
"983","1Y53","Thursday","LEEDS","18:05:40","18:05:00","WKFLDKG","18:21:17","18:22:00",242
"984","1Y53","Thursday","WKFLDKG","18:23:20","18:24:00","BNSLY","18:36:16","18:36:00",242
"985","1Y53","Thursday","BNSLY","18:40:16","18:40:00","MEADWHL","18:52:23","18:52:00",242
"986","1Y53","Thursday","MEADWHL","18:56:03","18:56:00","SHEFFLD","19:02:06","19:00:00",242
"987","1Y57","Thursday","LEEDS","19:05:15","19:05:00","WKFLDKG","19:20:45","19:22:00",243
"988","1Y57","Thursday","WKFLDKG","19:24:16","19:24:00","BNSLY","19:36:44","19:36:00",243
"989","1Y57","Thursday","BNSLY","19:41:12","19:40:00","MEADWHL","19:53:18","19:52:00",243
"990","1Y57","Thursday","MEADWHL","19:56:36","19:56:00","SHEFFLD","20:02:21","20:00:00",243
"991","1Y17","Friday","LEEDS","09:05:19","09:05:00","WKFLDKG","09:20:03","09:22:00",244
"992","1Y17","Friday","WKFLDKG","09:23:19","09:24:00","BNSLY","09:36:04","09:36:00",244
"993","1Y17","Friday","BNSLY","09:40:14","09:40:00","MEADWHL","09:52:37","09:52:00",244
"994","1Y17","Friday","MEADWHL","09:56:26","09:56:00","SHEFFLD","10:05:29","10:00:00",244
"995","1Y25","Friday","LEEDS","11:05:23","11:05:00","WKFLDKG","11:21:53","11:22:00",245
"996","1Y25","Friday","WKFLDKG","11:23:32","11:24:00","BNSLY","11:36:22","11:36:00",245
"997","1Y25","Friday","BNSLY","11:40:12","11:40:00","MEADWHL","11:52:38","11:52:00",245
"998","1Y25","Friday","MEADWHL","11:55:15","11:56:00","SHEFFLD","11:59:30","12:00:00",245
"999","1Y33","Saturday","LEEDS","13:05:23","13:05:00","WKFLDKG","13:20:32","13:22:00",246
"1000","1Y33","Saturday","WKFLDKG","13:23:26","13:24:00","BNSLY","13:35:55","13:36:00",246
"1001","1Y33","Saturday","BNSLY","13:40:09","13:40:00","MEADWHL","13:52:30","13:52:00",246
"1002","1Y33","Saturday","MEADWHL","13:55:19","13:56:00","SHEFFLD","13:59:45","14:00:00",246
"1003","1Y37","Saturday","LEEDS","14:05:19","14:05:00","WKFLDKG","14:20:35","14:22:00",247
"1004","1Y37","Saturday","WKFLDKG","14:23:22","14:24:00","BNSLY","14:35:51","14:36:00",247
"1005","1Y37","Saturday","BNSLY","14:40:15","14:40:00","MEADWHL","14:52:48","14:52:00",247
"1006","1Y37","Saturday","MEADWHL","14:56:03","14:56:00","SHEFFLD","15:04:42","15:00:00",247
"1007","1Y41","Saturday","LEEDS","15:06:18","15:05:00","WKFLDKG","15:22:12","15:22:00",248
"1008","1Y41","Saturday","WKFLDKG","15:24:06","15:24:00","BNSLY","15:36:47","15:36:00",248
"1009","1Y41","Saturday","BNSLY","15:40:48","15:40:00","MEADWHL","15:52:51","15:52:00",248
"1010","1Y41","Saturday","MEADWHL","15:55:48","15:56:00","SHEFFLD","16:03:31","16:00:00",248
"1011","1Y45","Saturday","LEEDS","16:05:16","16:05:00","WKFLDKG","16:22:23","16:22:00",249
"1012","1Y45","Saturday","WKFLDKG","16:24:03","16:24:00","BNSLY","16:37:37","16:36:00",249
"1013","1Y45","Saturday","BNSLY","16:40:20","16:40:00","MEADWHL","16:52:37","16:52:00",249
"1014","1Y45","Saturday","MEADWHL","16:55:30","16:56:00","SHEFFLD","17:00:26","17:00:00",249
"1015","1Y57","Saturday","LEEDS","19:05:15","19:05:00","WKFLDKG","19:21:02","19:22:00",250
"1016","1Y57","Saturday","WKFLDKG","19:24:36","19:24:00","BNSLY","19:37:37","19:36:00",250
"1017","1Y57","Saturday","BNSLY","19:41:08","19:40:00","MEADWHL","19:53:56","19:52:00",250
"1018","1Y57","Saturday","MEADWHL","19:56:40","19:56:00","SHEFFLD","20:02:46","20:00:00",250
"1019","1Y21","Sunday","LEEDS","10:05:07","10:05:00","WKFLDKG","10:19:57","10:22:00",251
"1020","1Y21","Sunday","WKFLDKG","10:22:04","10:24:00","BNSLY","10:35:08","10:36:00",251
"1021","1Y21","Sunday","BNSLY","10:38:21","10:40:00","MEADWHL","10:50:29","10:52:00",251
"1022","1Y21","Sunday","MEADWHL","10:53:59","10:56:00","SHEFFLD","10:58:07","11:00:00",251
"1023","1Y29","Sunday","LEEDS","12:05:18","12:05:00","WKFLDKG","12:19:31","12:22:00",252
"1024","1Y29","Sunday","WKFLDKG","12:21:22","12:24:00","BNSLY","12:33:45","12:36:00",252
"1025","1Y29","Sunday","BNSLY","12:41:09","12:40:00","MEADWHL","12:53:13","12:52:00",252
"1026","1Y29","Sunday","MEADWHL","12:55:35","12:56:00","SHEFFLD","12:59:23","13:00:00",252
"1027","1Y41","Sunday","LEEDS","15:05:20","15:05:00","WKFLDKG","15:20:03","15:22:00",253
"1028","1Y41","Sunday","WKFLDKG","15:22:02","15:24:00","BNSLY","15:35:24","15:36:00",253
"1029","1Y41","Sunday","BNSLY","15:41:16","15:40:00","MEADWHL","15:53:35","15:52:00",253
"1030","1Y41","Sunday","MEADWHL","15:57:55","15:56:00","SHEFFLD","16:02:35","16:00:00",253
"1031","1Y45","Sunday","LEEDS","16:06:43","16:05:00","WKFLDKG","16:23:07","16:22:00",254
"1032","1Y45","Sunday","WKFLDKG","16:24:57","16:24:00","BNSLY","16:37:56","16:36:00",254
"1033","1Y45","Sunday","BNSLY","16:42:12","16:40:00","MEADWHL","16:55:05","16:52:00",254
"1034","1Y45","Sunday","MEADWHL","16:58:42","16:56:00","SHEFFLD","17:03:15","17:00:00",254
"1035","1Y57","Sunday","LEEDS","19:04:22","19:05:00","WKFLDKG","19:18:55","19:22:00",255
"1036","1Y57","Sunday","WKFLDKG","19:21:21","19:24:00","BNSLY","19:34:01","19:36:00",255
"1037","1Y57","Sunday","BNSLY","19:40:13","19:40:00","MEADWHL","19:52:10","19:52:00",255
"1038","1Y57","Sunday","MEADWHL","19:57:09","19:56:00","SHEFFLD","20:00:58","20:00:00",255
"1039","1Y09","Monday","LEEDS","07:05:18","07:05:00","WKFLDKG","07:22:21","07:22:00",256
"1040","1Y09","Monday","WKFLDKG","07:25:34","07:24:00","BNSLY","07:38:11","07:36:00",256
"1041","1Y09","Monday","BNSLY","07:42:20","07:40:00","MEADWHL","07:54:42","07:52:00",256
"1042","1Y09","Monday","MEADWHL","07:57:18","07:56:00","SHEFFLD","08:01:21","08:00:00",256
"1043","1Y29","Monday","LEEDS","12:06:51","12:05:00","WKFLDKG","12:22:47","12:22:00",257
"1044","1Y29","Monday","WKFLDKG","12:25:13","12:24:00","BNSLY","12:38:30","12:36:00",257
"1045","1Y29","Monday","BNSLY","12:40:48","12:40:00","MEADWHL","12:54:04","12:52:00",257
"1046","1Y29","Monday","MEADWHL","12:56:48","12:56:00","SHEFFLD","13:00:54","13:00:00",257
"1047","1Y49","Monday","LEEDS","17:05:20","17:05:00","NORMNTN","17:16:05","17:16:00",258
"1048","1Y49","Monday","NORMNTN","17:18:53","17:19:00","WKFLDKG","17:22:49","17:22:00",258
"1049","1Y49","Monday","WKFLDKG","17:26:16","17:24:00","BNSLY","17:39:04","17:36:00",258
